sentence,label
枕头不错 卖家很给力 送两个购物袋 就是购物袋外观太丑 没有店里卖的购物袋好看,1
容量不大 价格不算贵 保温还可以,1
还不错，已经上墙，感觉蛮好,1
真心买后悔了，没什么用,0
一般没有之前从别家买的好,0
好薄...也看不出真伪，将就着用吧..,1
摄像头那里不匹配，挤压摄像头,0
好紧啊 不过可以两用 没什么感觉,1
衣服质量不行，刚买来几天就开线了,0
京东配送不错挺及时的！,1
很实用，现在孩子想听是自己就可以开，主要是很超值，各个类型的都有。,1
好看，海洋风格。小了一些,1
什么京东哦 明明我在提交订单后1分钟 发现号点错了马上就取消了订单 结果还是给我发过来了 真是的,0
好用，手感不错，还可以，,1
，非常的厚实，保暖效果很好，做工精细，很满意的一次购物，邻居看了也说要买呢呵呵。,1
这款手表手机真心实惠，声音亮，还便宜，打电话方便，款式很好，触碰还可以,1
没意思，从砍啊砍里面砍来的，本以为赚了，高兴好久，拿到手的第一感觉就是，被坑了。京东无假货，我是在京东买的啊。,0
暖和 不会冷了，发货很快哦 不错,1
像是被穿过的，不是新鞋，掉牌也掉了。,0
内衣不错，质量很好，满意,1
很差劲 刚开始拉链不好拉，用了半个月后就是拉上的拉链自己回开 很烦人,0
鹜。。捂。毋。好。翾鸟。懂吗？,1
好是好，就是感觉右鞋走路的时候有点不平，总是觉得有点不满意,1
料子做工都不错孩子好喜欢，穿上好帅呢，尺码很合适，穿上很合身,1
不错，是真皮的，自己先买了一个，这个是送人的，就是可惜我们这边没有玫红色的,1
货品质量一般，塑料支架有裂纹，支架与主杆不能对上,0
1月26日下的单2月15日才收到货，这速度真心不敢恭维！！！大大的差评?????，实物也是特别小而且和想象中的差距甚远，没有下一次了！,0
选购了很久，送给女孩子的粉红色闹钟，发成了蓝色的，要求商家退货，对方说只有蓝色。但你们为什么发的时候不征询买家的意见呢？非常失败的一次购物,0
看着就还不错，还没用，很快就收到了,1
不舒服建议不买不不不不不不不不不不不不,0
售后服务不行，手电没充电器，怎么相信京东？,0
质量不太好，有些还未剪开的，而且有很多粉末。,0
这是我在京东上购买最烂的一次，地摊货还买的这么贵，特别是裤子质量差到极致，这烂东西送我都不想要摸摸你的良心吧!!！简直无语了,0
再不说了，刚打开就开线了，质量太差,0
大球还可以，小球做工不怎么样,0
质量挺好的，中间出点小问题，店家态度也不错,1
已经用了，还算不错。,1
不错，锅底挺厚，下次再来,1
教材，有啥说的？7.5加油咯(?•??•?)??,1
不错呀，质量好码数合适，穿起来很舒服，配套的刚刚好，酷,1
纽扣好松，戴着容易掉，其它的还行,1
吃起来偏硬，一般般吧……没想象的好吃....,1
一直往下掉、别的还好…,0
味道不错，就是包装多了些。下次还想买。,1
颗粒比较大，甜度也还ok，然后也不会太湿，大枣还不错，有优惠很合适。,1
东西可以啊，就是物流非常慢。,1
还可以，刚穿还有点硬,1
一般那撒，有点味道。,0
眼镜一拿回家 孩子就没舍得摘下来,1
纸张很好应该是正版的,1
收到后发现严重泄露，找了客服要求退换立马就没有了回信，太气愤！！！,0
暂时没发现什么错误，还没看多少，不过质量还是不错的。物流相当的快，好评,1
不要拍。没有货骗人的,0
有点小插曲，售后及客服都很认真负责，?产品一如既往的赞，下次继续,1
宝贝收到了，质量很不错，看起来很有品味，很值！,1
挺漂亮的，赶上双11优惠了，值！很好！,1
内容没看呢，正面书皮折损，背面有严重撞击。京东！！二手东。一颗星都不值。。！！！！,0
很差的，在店里这种货只要***。,0
东西作为礼物买的，也不评价了，但提前联系好了要求开发票的，送过来还是没有开，最后又找客服开，还说什么订单号查不到，也是醉了，折腾一番总算再快递给我，这服务态度简直心烦。,0
2015年11月25日下单，2015年12月2日到货，护肤乳有效期是截止到2016年11月,0
适合幼儿看，画面大，字少。而且画风很适合小朋友。,1
东西不错，现在已经换上了,1
质量真心一般太长了手臂根本带不了,0
真的很好，我经常买，也不给我打折。但是送人不错,1
不要问我为什么差评自己看实体店你买*现在网上你居然买*,0
有点像睡裤和孕妇裤，我1米166身高，体重110穿找真难看，在京东买了这么多东西，这是我最不满意的，而且快递单上什么多没有，收件人电话姓名啥多没有，是自己去找，唉！,0
颜色很正，质感厚实，保暖很不错，只是表面有一点扎。,1
表带比较硬，真的不太舒服，不要相信过段时间就会好一点，我已经用了半个月了,0
一般，做饭及用料写的都不够详细,1
线头不是一般的多啊！！！,0
购买蝴蝶缝纫机JH8290S*蝶缝纫机专卖店一直不给开发票，联系客服一直不回复，蝴蝶缝纫机专卖店服务态度实在太差、太差、太差,0
宝贝穿上挺好看的，尺码也很标准,1
不满意！发货速度超慢、拍完3---4天才发货！申请都不好使！各种不满意,0
还行吧，看着挺不错，美中不足是表面不耐磨,1
真的是垃圾一个，才发现里面的电池已经鼓了，请问哪里可以给差评～,0
质量还可以就是只能穿一次洗下那个字的颜色掉了把衣服全部染上黑色了,0
假货，千万别买。长。,0
都系一点都不好，寄来都坏了，,0
总体感觉是不错的，比较喜欢~,1
还可以吧就是长了点。。,1
感觉还不错啊，不错啊，不错啊,1
短裤非常满意，款式新颖，面料舒适，做工精细，姐妹非常喜欢。5分好评,1
很好的例子女性化学生会主席套餐脱销售价格便宜量又足疗效显著性,1
"大小合适,款式还可以",1
戒指很漂亮，玉看起来很温润，很不错，大小也合适，价格实惠，很赞,1
眼镜夹有一面夹不紧有缝隙，质量一般，真心不*本以为东西会不错的，有点失望,0
好好学习，天天向上，不久将来，我也要学会江恩定律，应用在股市里,1
太次了，还没有*一双的好，又薄，真不值，大家别上当了,0
半生的黄桃做的，味道太差了，甚至不如自助餐提供的黄桃,0
没有图上的那么好看，有些地方看起来很粗糙。,1
拉莲一拉拉头就坏了，而且我买了两件 都是这个问题,1
太差，太差太差，什么都差，服务更差，东西吊坠一天就丢了，什么质量,0
给妈妈买的，妈妈说优盘那键用不了，来的时候就是坏的，声音小，屋里听还行，室外用声音太小了！149这个价位太贵了。,0
买回来大半个月了，按商家的要求通风依然味道很大，根本不敢给宝宝使用，完全是摆设,0
别买，盗版，估计还是二手，里面的说明书又久，而且不是这个鼠标的说明书,0
真心不值这个钱，码也不准,0
"质量还可以，样子也不错，大小也合适M,颜色也正，就是袖子有点差异一个袖子长一个袖子短长两厘米，还有后面那趟直线有点歪",1
可能比较适合他吧，正在学习管理,1
发错货，洗衣液发成洗手液，而且不是套装发，拆分了发，本来送人的，都没有办法了送了。,0
其他地方的比这个便宜一半，，不要在京东买，相信我,0
还没用，赠品还可以，凑合吧,1
买来给孩子看的，很好的东西哦,1
不错，很不错???很好,1
很好看，质量也很好，别人说着要好几百吧。很满意,1
還不錯哦！很好的！很喜歡的,1
很好，价格合适，用着比较放心,1
杯子质量很好，款式好看，物有所值，性价比高。,1
裤子的颜色没色差，很好！跟这幅画的质量一样好！下次继续买！,1
晒了一二次 一拉就烂了。只能说是垃圾中垃圾,0
以后在也不来这家买东西了，大家也不要买，半个月才到货，,0
装帧非常次，质次价高，价格离谱只因内容收了本书,0
一共买了3个灯泡 4个月挂掉2个 神一样的质量 （超过3个月 返修要担来回邮费，跟质量一样神。）,0
还可以，不 是很亮，节能环保,1
用后很失望，刺眼和脸，两层的，液体也没之前用的五羊橄榄的粘稠，橄榄的是三层。本来是想买橄榄的，结果没有，试试这个很不满意啊，怀疑品质。,0
差差差。 衣服会起毛。 家婆说我贪小便宜买了这种衣服,0
不能相信是欧阳询写的。,0
东西不是很牢，大一点的孩子用就容易漏气！,1
发的圆通快递，快递之差到令人发指～ 盖子被摔到凹进去了，配送人员还特别嚣张。不过店家已经包装的挺好了，真该换家快递。,0
物流给力，老爸很喜欢,1
价格偏贵，一般，用着看吧！,1
你们要求各地加强了、在这个时候都,0
假鞋，大家都别买啊 ，买完还不给退，卖家讲了，一旦售出，概不退换，京东也没用，卖家就是这么霸道，我吃亏我认了。但我希望别再有上当的。,0
每次播放到一半就播不出了，只有前30分钟可以看。。。,0
内容不错，但是有点异味,1
眼镜是二手的，拿来全是灰，而且眼镜腿上也有划痕。退个货太麻烦了，态度也有问题,0
没有收到该物品，没有评价,0
非常不满意，味道特别重，非常不环保,0
药盒很精致，很好用！,1
挺好看，但就是打开有些不便,1
才买了10天就坏了，你叫我退不退货好！,0
差差差，比我在某天1.5一双的舒适感还差，很不舒服,0
赶上京东店庆，没有按时送货，不满意。,0
宝贝收到了，质量非常好，价格优惠，与卖家描述的完全一致，非常满意，值得信赖，卖家服务态度很好，又耐心又热情发货速度超快，非常满意的一次购物！！！赞赞赞,1
